name,category,address,score,eval_cnt,review_cnt
본도시락 양재점,도시락,서초동 1365-22,5.0,1,4
영동코다리,"해물,생선",도곡동 552-14,3.0,2,1
양지수제샌드위치,샌드위치,서초동 1361,3.0,1,7
커피온리 양재역점,커피전문점,도곡동 957-14,0.0,0,0
소랑돼지랑,"육류,고기",서초동 1358,5.0,1,4
빈스팩토리,카페,서초동 1360-53,3.0,3,3
까치네분식,분식,서초동 1365-22,4.0,2,2
아임바리스타 서초점,카페,서초동 1357-65,0.0,0,10
백년손님,감자탕,서초동 1357-70,0.0,0,0
쌀똑쌀 핫도그,패스트푸드,도곡동 950-6,0.0,0,0
의정부부대찌개 된장삼겹살 양재점,"찌개,전골",서초2동 1364-13,5.0,2,1
깡돈,"육류,고기",서초동 1357-32,0.0,0,5
연탄발,한식,서초동 1360-13,4.0,1,3
성심소뼈해장국,해장국,도곡동 552-1,0.0,0,0
양재골,한식,서초동 1364-58,5.0,1,0
화라,중화요리,서초동 1365-6,2.7,6,1
진국 한우설렁탕,설렁탕,도곡동 955,0.0,0,0
92.5도씨카페,커피전문점,서초동 1358-1,3.5,2,1
카페판다 뱅뱅사거리점,커피전문점,도곡동 952,2.0,1,1
말죽거리,음식점,도곡동 952-10,0.0,0,0
육회&해물포차,한정식,서초동 1364-48,0.0,0,1
동막골감자탕,감자탕,서초동 1366-13,0.0,0,0
맘마킹도시락 서초점,도시락,서초동 1359-45,0.0,0,3
마스터김밥 서초본점,분식,서초동 1359-43,1.3,3,4
친구네다락방,음식점,서초동 1361-5,4.0,1,0
봉구비어 양재역점,"호프,요리주점",도곡동 953-1,0.0,0,1
라이트업커피,카페,서초동 1355-17,4.0,1,5
커피온리 양재2호점,카페,서초동 1362-18,0.0,0,0
머구리실내포차,실내포장마차,서초동 1360,0.0,0,5
복바우,삼겹살,서초동 1344-9,0.0,0,1
다락방,카페,도곡동 950-9,4.0,1,5
도피오 한전아트센터점,커피전문점,서초동 1355,2.7,6,0
카페클라라,카페,서초동 1348-13,3.0,3,2
음악여행,라이브카페,서초동 1365-7,5.0,2,0
더카페,카페,서초동 1366-17,0.0,0,0
헬로우맥주창고,"호프,요리주점",도곡동 954-12,1.0,2,0
말죽거리족발돈까스,"돈까스,우동",도곡동 954-18,1.0,1,3
제주흙돼지 24시찹쌀순대,순대,서초동 1358-5,0.0,0,0
소담수제돈가스,"돈까스,우동",서초동 1355-3,1.0,1,1
나누다키친 양재1호점,인도음식,서초동 1366-7,0.0,0,1
조대감마장동 한우정육식당,"육류,고기",서초동 1358-4,0.0,0,0
부산복집,복어,도곡동 949-3,0.0,0,0
파스쿠찌 신분당양재역점,커피전문점,양재동 12-1,2.8,6,1
대박한식부페,한식뷔페,서초동 1355-8,3.0,3,0
보고타,디저트카페,서초동 1360-12,4.0,1,2
미소마을,한식,서초동 1358-11,0.0,0,1
헤세드,카페,서초동 1359-4,0.0,0,0
마루순대국,순대,서초동 1360-13,0.0,0,0
이코토,일본식주점,서초동 1360-34,0.0,0,2
서초동김밥,분식,서초동 1344-9,3.0,1,2
아라폴리,테마카페,서울 서초구 서초동 1357-65,0.0,0,0
정통을지로골뱅이,"호프,요리주점",서초동 1357-72,3.0,3,0
육해공식당,한식,서초동 1342-4,0.0,0,0
밀피유,한식,서초동 1362-18,0.0,0,0
주문진짬뽕포차 양재점,실내포장마차,서초동 1364-47,0.0,0,1
소우,한식,도곡동 953-1,4.7,3,0
김치실록 서초본점,한식,서초동 1364-12,2.8,4,2
나가사끼라면,일본식라면,도곡동 949-3,0.0,0,0
리플렉트,카페,서초동 1344-13,4.0,1,1
마노핀 양재역점,디저트카페,서울 강남구 도곡동 958-2,1.0,1,0
바다회마트,회,서초동 1359-23,0.0,0,0
산나물박사 강남본점,한식,서초동 1359-45,0.0,0,0
더블에이바,"호프,요리주점",서초동 1366-7,0.0,0,0
영동코다리 구영동낙지,"해물,생선",도곡동 552-14,2.3,3,0
고래난다,일본식주점,도곡동 953-1,1.0,2,1
추억의통치킨,치킨,도곡동 950-6,0.0,0,2
천선인두부 양재역점,두부전문점,도곡동 953-1,1.0,1,0
착형커피 6호점,카페,서초동 1355-5,2.0,1,0
키스더컴,카페,도곡1동 947-2,5.0,1,0
채석강,국수,서초동 1365-2,0.0,0,0
퓨어카페,커피전문점,도곡동 948-29,0.0,0,0
박정자할매족발보쌈 서초2동점,"족발,보쌈",서초2동 1342-1,4.0,2,0
자이바,술집,서초동 1360-18,0.0,0,0
정성다방,카페,도곡동 554-5,0.0,0,0
명선헌,한식,서초동 1344-12,0.0,0,0
모나미,분식,도곡동 951-33,0.0,0,0
석화촌,한식,도곡동 953-1,0.0,0,0
영동돈까스,"돈까스,우동",도곡동 950-2,0.0,0,0
마타네,일식,서초동 1358-11,1.5,2,1
라비에체,"제과,베이커리",서초동 1360-46,0.0,0,0
에이미스커피 양재역점,커피전문점,서초동 1364-50,2.0,1,1
쵸이바,술집,서초동 1363-3,0.0,0,0
서초동돼지,"육류,고기",서초동 1344-9,0.0,0,10
더와인시즌2,와인바,도곡동 949-2,4.5,5,0
데코르 양재점,"제과,베이커리",서초동 1363-25,0.0,0,0
부부,카페,서초동 1344-9,2.0,3,3
명선헌 지사,음식점,서초동 1344-12,0.0,0,1
하나레,일본식주점,서초동 1358-2,3.0,1,1
발롱카페,카페,서초동 1356-5,0.0,0,0
나인웰 양재점,한정식,도곡동 949-3,3.0,1,0
강남플래너,뷔페,도곡동 949-3,4.0,5,0
매드후라이치킨 양재역점,치킨,서울 서초구 서초동 1363-2,0.0,0,0
카페보니브라운,카페,도곡동 952-3,0.0,0,0
쟁이와순두부,두부전문점,서초동 1360-53,0.0,0,0
조가네99포차,실내포장마차,서초동 1358-4,0.0,0,1
원조장충왕족발 서초점,"족발,보쌈",서초동 1359-45,0.0,0,0
좋아호프,"호프,요리주점",양재동 11-2,0.0,0,0
미향,분식,서초동 1359-45,0.0,0,0
루크위드커피,커피전문점,서초동 1359-46,3.0,1,0
뉴질랜드내츄럴코리아 양재점,아이스크림,도곡동 957-11,0.0,0,0
고찌소,일식집,서초동 1365-1,4.0,2,0
제이에이펍,술집,도곡동 952-3,0.0,0,0
양재숯불갈비,갈비,서초동 1357-70,0.0,0,0
하코네,카페,서초동 1357-69,0.0,0,0
다정한베이커리,"제과,베이커리",서초동 1363-1,0.0,0,0
곰스 곰스양재쇼룸,"제과,베이커리",도곡동 953-1,0.0,0,0
시카고,칵테일바,서울 서초구 서초동 1365-20,0.0,0,0
O.B호프 양재점,"호프,요리주점",도곡동 957,0.0,0,0
허브분식,분식,도곡동 953-1,3.0,3,0
케이비코리아,커피전문점,도곡동 947-2,0.0,0,0
무창포포차,실내포장마차,도곡동 954-18,0.0,0,0
라이스갤러리,"제과,베이커리",서초동 1364-1,0.0,0,0
통영굴밥 서초점,"굴,전복",서초동 1357-70,0.0,0,0
오징어바다,"해물,생선",서초동 1364-39,0.0,0,0
서초명가한우돈,"육류,고기",서초동 1365-7,0.0,0,0
커피카소,카페,도곡동 949-3,0.0,0,0
착한식판,한식,서초동 1355-3,3.0,1,0
카페뭉,카페,서초동 1358-6,0.0,0,0
라이브음악여행,카페,서초동 1365-7,5.0,1,0
보배호프앤소주,"호프,요리주점",서초동 1359-45,0.0,0,0
카페라비,카페,서초동 1363-25,0.0,0,0
돈텔마마,"호프,요리주점",서초동 1363-5,0.0,0,0
케템,카페,서초동 1344-9,0.0,0,0
베토벤,"호프,요리주점",서초동 1365-22,0.0,0,0
진양국수,국수,도곡동 954-18,0.0,0,0
신일품향,중식,도곡동 950-6,0.0,0,0
모모치킨 서초점,치킨,서초동 1357-72,0.0,0,0
시골장터,한식,서초동 1364-42,0.0,0,0
하루애,한식,서초동 1358-2,0.0,0,0
봄가을,"호프,요리주점",양재동 11-2,5.0,1,0
해물솥밥모랑 서초구청점,"해물,생선",서초동 1365-22,0.0,0,0
LUMINO,카페,서초동 1349-22,0.0,0,0
수정한식,한식,서초동 1355-8,4.0,1,0
서초월드분식,분식,서초동 1355-3,0.0,0,0
백경,술집,서초동 1365-4,0.0,0,0
쥬스팩토리,생과일전문점,도곡동 957-14,0.0,0,0
카페그린,카페,서초동 1354,0.0,0,0
신가네왕족발 양재역,"족발,보쌈",도곡동 951-2,1.0,1,0
레스카페앤앤,카페,양재동 11-2,0.0,0,0
타이쇼베이스먼트,일식집,서울 강남구 도곡1동 1,0.0,0,0
장수정육점식당,"육류,고기",도곡동 952-11,0.0,0,0
예랑마을구이촌,갈비,도곡동 954-17,0.0,0,0
아이리시포테이토 양재역점,패스트푸드,양재동 12-1,0.0,0,0
연두애,카페,서초동 1354-3,0.0,0,0
메르헨,패스트푸드,도곡동 952-1,0.0,0,0
브레스,커피전문점,서초동 1357-19,0.0,0,0
피쉬스토어 서초점,회,서초동 1356-9,0.0,0,0
예촌 별관,한식,서초동 1364-3,0.0,0,0
그린식품,"제과,베이커리",서울 강남구 도곡동 958-2 지하1층,0.0,0,0
CafeLAVIE,카페,서초동 1360-12,0.0,0,0
으랏차분식,한식,서초동 1349,2.7,3,0
사케,"호프,요리주점",서초동 1363,0.0,0,0
스토어하우스,양식,도곡동 946-18,0.0,0,0
건강이네,한식,양재동 12-3,0.0,0,0
더짝,한식,서초동 1357-44,0.0,0,0
해밀코리아,음식점,도곡동 953-1,0.0,0,0
장날,"육류,고기",서초동 1364-46,0.0,0,0
다께야우동,일식,서초동 1366-3,0.0,0,0
뉴램프,한식,도곡동 945-18,0.0,0,0
들꽃,한식,도곡동 942-6,0.0,0,0
멜론,패스트푸드,도곡동 942-1,0.0,0,0
서초숯불구이,한식,서초동 1362-13,0.0,0,0
영동족발 본점,"족발,보쌈",양재동 1-4,3.1,71,116
라그릴리아 양재점,이탈리안,양재동 11-149,3.1,44,64
영동족발 3호점,"족발,보쌈",양재동 1-8,3.5,410,105
일품헌,샤브샤브,양재동 1-28,3.6,44,31
강촌원조쭈꾸미 본점,"해물,생선",양재동 13-9,3.3,59,49
교대이층집 양재점,"육류,고기",양재동 13-21,1.0,1,31
백화네부엌,퓨전한식,양재동 7-2,4.0,21,92
오선채,한정식,양재동 1-23,2.9,9,9
국미당,분식,도곡동 955-12,3.3,35,84
양재닭집,치킨,양재동 1-7,3.1,157,93
국고집,"육류,고기",도곡동 955-4,3.9,11,97
디 안다만,동남아음식,양재동 1-26,3.9,42,29
그린네은쟁반 양재역본점,분식,도곡동 959-15,2.9,38,66
식감이야기 양재역점,일본식주점,양재동 11-47,5.0,1,57
갈비세상 양재본점,갈비,양재동 11-7,5.0,2,63
산내골소갈비살,갈비,양재동 7-15,4.0,5,9
메기대감,"매운탕,해물탕",양재동 13-6,3.5,22,20
스타벅스 양재강남빌딩R점,커피전문점,도곡동 956,3.6,14,16
분틀 양재점,냉면,도곡동 959-27,2.4,5,43
제레미버거,햄버거,도곡동 959-21,4.1,36,87
생활맥주양재점,"호프,요리주점",양재동 10-70,4.3,6,22
화차이,중화요리,양재동 11-87,5.0,8,9
버거킹 양재점,패스트푸드,양재동 23,2.0,29,9
바다고기,회,양재동 12-7,4.8,4,7
거부,"육류,고기",양재동 1-14,3.4,27,11
그집 양재본점,"호프,요리주점",양재동 8-55,3.5,2,30
할리스커피 양재역1호점,커피전문점,양재동 13-11,2.7,6,3
미가참치,참치회,양재동 11-5,3.7,13,18
플랜B,"호프,요리주점",양재동 11-47,3.0,1,20
포누이,베트남음식,양재동 13-20,3.2,5,126
파리바게뜨 양재본점,"제과,베이커리",도곡동 959-36,2.9,11,15
세광양대창 양재점,"곱창,막창",양재동 13-21,5.0,2,23
말죽거리어시장 양재점,회,양재동 8-10,1.0,2,20
원조양꼬치 양재1호점,양꼬치,양재동 11-76,4.1,8,8
서울경양,양식,도곡동 959-16,3.9,9,26
가양양꼬치,양꼬치,양재동 11-64,2.4,8,12
스시썸,"초밥,롤",양재동 13-20,3.3,7,11
BHC치킨 양재역점,치킨,양재동 12-10,2.3,9,13
돈오리,오리,양재동 10-6,4.8,5,16
우미각,한정식,양재동 2-1,4.5,2,7
우리밀샤브샤브칼국수,샤브샤브,양재동 11-53,1.5,2,29
서울김밥,분식,양재동 12-11,3.2,6,9
오대산산채전문점 양재분점,한정식,양재동 2-22,4.1,10,7
소부곱창,"곱창,막창",양재동 11-5,2.7,26,21
정금식당,"육류,고기",도곡동 957-9,3.0,21,17
찹쌀순대 만드는집 본점,순대,양재동 11-55,2.9,14,17
소문난왕족발,"족발,보쌈",양재동 8-71,4.2,15,15
하루엔소쿠 양재역점,"돈까스,우동",도곡동 955-11,4.4,27,25
소잡는날,"육류,고기",양재동 11-12,2.3,3,5
로스트라,커피전문점,양재동 13-1,4.5,2,5
공차 양재역점,카페,양재동 11-17,3.4,9,4
마포갈비,갈비,도곡동 920-9,2.8,6,2
영동족발 4호점,"족발,보쌈",양재동 8-8,3.5,22,11
본죽&비빔밥cafe 양재은광여고점,퓨전한식,도곡동 959-20,4.6,12,5
펀비어킹 양재역점,"호프,요리주점",양재동 10-4,0.0,0,9
동우춘천닭갈비,닭요리,양재동 8-59,3.3,4,5
타코비 양재역점,일식,도곡동 959-17,3.0,5,6
남원골추어탕,추어,양재동 8-4,4.9,9,7
이삭토스트 양재역점,토스트,도곡동 959-21,4.3,6,4
커피식구 본점,카페,양재동 8-73,4.0,2,28
도곡참치,일식집,도곡동 957-10,3.3,3,29
본해장국,해장국,양재동 8-21,2.3,3,5
맘스터치 양재역점,패스트푸드,도곡동 956,1.2,9,1
부엌98,한식,양재동 10-6,5.0,2,3
동대문엽기떡볶이 양재점,떡볶이,도곡동 959-19,2.9,14,16
하우림,한정식,양재동 8-6,3.7,3,15
돈통마늘보쌈 양재점,"족발,보쌈",양재동 8-6,4.1,7,39
양재동태찜,"해물,생선",양재동 11-49,2.5,4,4
얌얌 양재점,분식,도곡동 919-7,3.9,15,10
송정낙지 양재직영점,"해물,생선",양재동 13-10,0.0,0,17
첸수이,중화요리,양재동 11-17,2.7,11,0
와따가포차,실내포장마차,양재동 8-55,3.8,5,12
어명이요 서울양재점,"해물,생선",양재동 1-2,3.0,3,12
배스킨라빈스 양재사옥점,아이스크림,양재동 11-149,0.0,1,1
치킨영토 양재점,치킨,양재동 11-56,0.0,0,6
양재족발,"족발,보쌈",양재동 1-7,3.5,4,6
백채김치찌개 양재역점,"찌개,전골",양재동 8-70,3.4,5,17
벌집한판무한리필,고기뷔페,양재동 1-7,1.3,3,7
얼큰닭도리탕,닭요리,양재동 1-9,3.0,2,28
아후닭발,닭요리,양재동 8-71,2.2,5,17
쿠니라멘,일식,양재동 12-10,4.4,5,24
셀렉토커피 양재극동점,커피전문점,양재동 8-22,4.5,2,4
수복막창 본점,"곱창,막창",양재동 8-55,4.1,7,14
꼬마부대찌개,"찌개,전골",양재동 10-1,3.9,7,8
곰작골나주곰탕 양재점,곰탕,양재동 1-11,3.0,1,3
이조감자탕 양재점,한식,양재동 8-71,0.0,0,6
꼬대장코다리네,"해물,생선",양재동 11-55,5.0,2,29
김가네순대국,순대,도곡동 955-6,3.4,8,8
양재통닭,치킨,양재동 11-17,4.0,7,0
바나프레소 양재점,카페,양재동 23,1.0,2,1
던킨도너츠 양재역사점,도넛,양재동,4.5,2,4
영동족발 2호점,"족발,보쌈",양재동 1-9,3.0,1,1
배스킨라빈스 양재역사점,아이스크림,양재동,4.5,2,4
이디야커피 양재중앙점,커피전문점,양재동 23,1.3,4,1
말죽거리옛날통닭 강남양재역점,치킨,도곡동 957-11,1.0,1,4
만복국수집 양재점,국수,양재동 11-52,3.5,9,4
선릉역매운떡볶이 양재점,떡볶이,양재동 11-87,2.6,5,12
스파게티스토리,이탈리안,도곡동 959-13,3.6,8,12
춘자싸롱,"해물,생선",양재동 11-83,5.0,2,4
카페원더,카페,양재동 7-1,4.0,7,7
마린,실내포장마차,도곡동 959-27,0.0,0,7
청정해참치 양재본점,참치회,양재동 23,4.4,9,2
바다와논두렁,회,도곡동 965,4.0,17,4
피자스쿨 양재점,피자,양재동 8-71,5.0,8,2
경성꽈배기 양재역점,간식,도곡동 918-1,3.0,1,2
한솥도시락 양재스타클래스옆점,도시락,도곡동 959-25,0.0,1,2
앤플로우커피,카페,도곡동 959-14,3.8,4,7
빚은 양재점,"떡,한과",양재동 11-149,3.0,2,12
장모사랑막걸리주점,"호프,요리주점",양재동 13-9,3.0,1,1
짚동가리쌩주 양재역점,"호프,요리주점",양재동 11-8,3.0,3,20
왕냉면앤왕까스 양재점,냉면,양재1동 10-1,2.5,2,8
던킨도너츠 양재사옥점,도넛,양재동 11-149,0.0,0,1
파스쿠찌 양재사옥점,커피전문점,양재동 11-149,3.0,1,0
카페꿀박스,카페,도곡동 955-12,4.0,2,1
시루와 앙꼬 디미방,떡카페,양재동 7-36,5.0,2,16
용손짜장,중화요리,양재동 23,4.5,8,2
할매보쌈애부대찌개 양재역점,"찌개,전골",양재동 13-10,3.0,1,1
커피랑도서관 양재역점,북카페,도곡동 924-5,2.0,2,1
양재골홍어집,"해물,생선",양재동 10-3,4.5,3,1
샹차이,중화요리,양재동 7-15,0.0,0,1
가마로강정 양재역점,닭강정,양재동 11-87,2.6,5,4
북촌손만두 양재역점,분식,양재동 23,2.0,23,13
강촌원조쭈꾸미 별관,"해물,생선",양재동 11-6,5.0,1,0
대박포차,실내포장마차,양재동 8-9,5.0,1,10
남도집,한식,양재동 1-7,0.0,0,2
마포화곱창 양재역점,"곱창,막창",양재동 13-14,0.0,0,8
쥬씨 양재점,생과일전문점,양재동 11-86,4.0,3,4
골목집,닭요리,양재1동 1-9,2.7,14,5
소노야 양재역점,"돈까스,우동",양재동 19-14,2.9,17,22
리나스 양재점,카페,양재동 11-149,3.7,3,1
우사기 양재점,"돈까스,우동",양재동 23,3.4,5,3
미소야 양재점,"돈까스,우동",양재동 1-7,1.7,13,5
동왕산낙지전문점,"해물,생선",양재동 8-59,4.0,1,10
신토불이정육식당,"육류,고기",도곡동 959-27,5.0,1,1
장수국밥,국밥,양재동 23,0.0,0,2
푸드카페김밥천국 양재점,분식,양재동 1-2,3.0,1,0
서초동연가 양재역점,한식,양재동 8-70,3.0,3,7
양재동황소꼼장어,장어,양재동 11-83,0.0,0,1
더맛존숯불바베큐 양재점,치킨,양재동 8-4,4.0,2,0
옛날통닭 양재직영점,치킨,양재동 2-11,0.0,0,0
본스치킨 양재점,치킨,양재동 8-67,5.0,3,6
존가네 서울양재점,"육류,고기",양재동 23,0.0,0,8
김치뚝딱 양재점,한식,양재1동 8-29,4.0,3,5
스윗심포니,"제과,베이커리",도곡동 959-21,3.3,4,6
정향곰탕,곰탕,양재동 10-2,3.0,1,1
마더쥬스 양재역점,생과일전문점,양재동 23,2.8,4,1
파리바게뜨 양재행운점,"제과,베이커리",양재동 8-4,3.3,6,0
화풍초벌갈비 양재점,갈비,양재동 11-53,0.0,0,2
동왕산낙지,"해물,생선",양재동 8-59,0.0,0,4
오즈테이블,양식,양재동 1-7,0.0,0,13
도라지김밥,분식,양재동 8-1,0.0,0,1
카페보나뻬띠,카페,양재동 8-32,0.0,0,0
한스커피,커피전문점,도곡동 959-16,4.0,2,0
가르텐비어 서울양재역점,"호프,요리주점",양재동 11-44,3.0,1,2
오마뎅 양재점,분식,도곡동 902-2,3.0,1,0
술짝,실내포장마차,양재동 8-55,0.0,0,3
투다리 양재역점,오뎅바,양재동 8-6,0.0,0,1
페리카나 양재점,치킨,양재동 8-71,2.0,1,0
1ST한우일번지,"육류,고기",양재동 7-15,0.0,0,6
낙원떡집,"떡,한과",양재동 1-7,0.0,0,0
뮌헨호프,"호프,요리주점",양재동 12-7,0.0,0,0
속초집,한식,양재동 7-15,0.0,0,0
해물세상,"해물,생선",양재동 11-12,3.0,1,0
스타세일러커피,카페,양재동 7-37,5.0,2,1
라이브7080 마리아치,라이브카페,양재동 8-70,0.0,0,0
커피이즈,카페,도곡동 959-28,0.0,0,0
온새미로,죽,도곡동 919-7,4.5,2,0
콩심은데콩나고 본점,한식,양재동 11-44,2.3,5,0
사대부떡방,"떡,한과",도곡동 918-1,5.0,1,2
도라지국수집,국수,양재동 1-7,0.0,0,1
잠바주스 양재사옥점,생과일전문점,양재동 11-149,1.0,1,0
마린한식,한식뷔페,도곡동 959-27,0.0,0,0
쌈겹,"육류,고기",양재동 11-64,5.0,1,2
플레이보6,푸드코트,도곡동 956,1.3,3,8
제이씨네키친,이탈리안,양재동 12-10,5.0,2,1
포첸하우스,베트남음식,도곡동 920-2,2.3,4,2
히토기라쿠 양재점,일본식주점,양재동 8-70,0.0,0,2
갯벌낙지,"해물,생선",양재동 11-53,1.0,1,3
이광진식겁라면순두부 도곡점,분식,도곡동 920-9,3.3,7,6
맛있는집소풍 양재본점,분식,양재동 11-87,5.0,4,0
명가떡집 도곡점,"떡,한과",도곡동 920-4,4.5,2,1
답다,한식,도곡동 955-8,5.0,2,7
사조참치 양재역점,참치회,도곡동 955-5,3.0,2,0
슐레스,커피전문점,양재동 1-28,0.0,0,0
선우동가게,"돈까스,우동",도곡동 959-25,0.0,0,3
퀸스파크,양식,양재동 11-149,0.0,0,0
다미조 양재역점,일본식주점,양재동 23,0.0,0,0
W바,칵테일바,양재동 10-70,0.0,0,0
정글쥬스,생과일전문점,도곡동 955-12,4.6,5,1
맛가,술집,양재동 8-9,5.0,2,0
곱사랑,한정식,도곡동 920-2,0.0,0,2
봉주르만두,한식,양재동 8-54,0.0,0,0
인사이터스 코랩,음식점,양재동 7-4,0.0,0,0
옛날짜장,중화요리,양재동 23,0.0,0,0
LA닭발,닭요리,양재동 1-7,5.0,3,0
황해도순대 양재점,순대,양재동 8-71,0.0,0,3
